id_factura,id_producto,cantidad,precio_unitario
23762,9,1,180.00
23762,2,2,350.00
23763,8,1,225.00
23764,7,3,8.00
23764,10,3,125.00
23764,8,1,225.00
23765,11,3,120.00
23766,5,1,2.50
23766,12,2,130.00
23767,8,1,225.00
23768,9,3,180.00
23768,1,1,250.00
23768,7,2,8.00
23769,5,3,2.50
23769,4,1,25.00
23770,10,3,125.00
23770,8,1,225.00
23771,4,3,25.00
23772,3,3,100.00
23772,6,3,3.00
23772,1,1,250.00
23773,8,2,225.00
23773,10,3,125.00
23773,7,1,8.00
23773,5,3,2.50
23774,7,2,8.00
23775,6,3,3.00
23775,12,2,130.00
23776,8,3,225.00
23776,1,3,250.00
23776,5,2,2.50
23777,10,1,125.00
23777,11,2,120.00
23778,4,2,25.00
23778,5,1,2.50
23779,1,3,250.00
23779,11,2,120.00
23779,5,1,2.50
23780,10,1,125.00
23780,5,3,2.50
23781,3,1,100.00
23781,5,3,2.50
23781,11,1,120.00
23781,8,1,225.00
23782,4,2,25.00
23782,5,3,2.50
23782,11,2,120.00
23782,5,3,2.50
23783,11,1,120.00
23783,10,1,125.00
23783,10,2,125.00
23784,4,2,25.00
23784,2,3,350.00
23784,3,1,100.00
23785,2,2,350.00
23786,9,2,180.00
23787,1,2,250.00
23787,4,2,25.00
23787,11,1,120.00
23787,10,3,125.00
23788,9,2,180.00
23788,3,2,100.00
23788,6,3,3.00
23788,4,3,25.00
23789,2,2,350.00
23789,12,3,130.00
23789,3,2,100.00
23789,3,1,100.00
23790,8,1,225.00
23790,8,3,225.00
23790,11,2,120.00
23790,1,2,250.00
23791,10,3,125.00
23791,3,2,100.00
23792,8,2,225.00
23792,2,2,350.00
23793,1,1,250.00
23794,5,3,2.50
23794,12,2,130.00
23794,5,2,2.50
23794,12,1,130.00
23795,2,1,350.00
23795,4,2,25.00
23795,1,3,250.00
23796,11,2,120.00
23796,3,3,100.00
23796,4,1,25.00
23797,4,1,25.00
23797,5,2,2.50
23798,4,3,25.00
23798,9,3,180.00
23798,6,1,3.00
23799,3,2,100.00
23799,5,2,2.50
23799,2,3,350.00
23799,4,2,25.00
23800,3,3,100.00
23801,7,1,8.00
23802,1,2,250.00
23803,6,2,3.00
23804,12,3,130.00
23804,4,3,25.00
23805,6,3,3.00
23805,3,2,100.00
23805,5,1,2.50
23806,5,1,2.50
23807,12,2,130.00
23807,8,3,225.00
23807,10,3,125.00
23807,4,3,25.00
23808,11,1,120.00
23808,3,1,100.00
23808,10,2,125.00
23809,2,1,350.00
23810,12,2,130.00
23810,8,2,225.00
23810,6,2,3.00
23811,11,1,120.00
23811,11,1,120.00
23811,6,2,3.00
23812,6,1,3.00
23812,8,2,225.00
23812,8,2,225.00
23813,9,1,180.00
23813,7,2,8.00
23814,4,1,25.00
23815,12,2,130.00
23815,8,2,225.00
23815,1,3,250.00
23816,2,2,350.00
23816,6,2,3.00
23816,1,3,250.00
23817,7,1,8.00
23817,6,2,3.00
23817,9,2,180.00
23817,6,1,3.00
23818,8,2,225.00
23818,2,1,350.00
23818,7,3,8.00
23818,5,3,2.50
23819,3,1,100.00
23819,10,3,125.00
23820,2,1,350.00
23820,10,1,125.00
23821,11,2,120.00
23821,9,2,180.00
23822,8,2,225.00
23822,3,3,100.00
23823,10,2,125.00
23823,10,2,125.00
23823,10,3,125.00
23823,3,1,100.00
23824,4,1,25.00
23824,6,3,3.00
23824,2,2,350.00
23824,4,2,25.00
23825,9,3,180.00
23826,4,1,25.00
23827,3,1,100.00
23827,3,3,100.00
23827,5,2,2.50
23827,5,3,2.50
23828,2,2,350.00
23828,9,2,180.00
23828,9,1,180.00
23829,6,1,3.00
23829,9,3,180.00
23829,4,2,25.00
23829,2,3,350.00
23830,11,3,120.00
23830,1,2,250.00
23831,5,2,2.50
23832,2,2,350.00
23832,12,1,130.00
23833,6,2,3.00
23833,6,1,3.00
23834,3,3,100.00
23834,5,2,2.50
23835,7,1,8.00
23835,5,3,2.50
23835,8,3,225.00
23835,10,1,125.00
23836,3,1,100.00
23836,6,2,3.00
23836,2,1,350.00
23836,7,3,8.00
23837,2,1,350.00
23837,7,2,8.00
23837,4,1,25.00
23838,4,2,25.00
23838,1,1,250.00
23838,2,3,350.00
23839,3,1,100.00
23839,1,3,250.00
23839,12,3,130.00
23840,1,3,250.00
23840,12,1,130.00
23840,6,1,3.00
23841,3,1,100.00
23841,3,1,100.00
23841,1,3,250.00
23842,5,1,2.50
23843,5,2,2.50
23843,3,1,100.00
23843,10,2,125.00
23844,5,2,2.50
23844,1,1,250.00
23845,10,2,125.00
23846,6,1,3.00
23846,9,3,180.00
23846,4,3,25.00
23846,8,1,225.00
23847,12,2,130.00
23848,11,3,120.00
23849,1,1,250.00
23850,12,3,130.00
23850,2,1,350.00
23850,6,3,3.00
23850,11,1,120.00
23851,4,1,25.00
23851,3,3,100.00
23851,6,1,3.00
23852,11,3,120.00
23853,5,1,2.50
23853,3,1,100.00
23853,6,1,3.00
23854,2,3,350.00
23855,5,2,2.50
23855,11,2,120.00
23856,1,3,250.00
23856,9,2,180.00
23856,8,2,225.00
23856,10,1,125.00
23857,12,2,130.00
23857,5,2,2.50
23858,4,2,25.00
23858,1,1,250.00
23858,12,3,130.00
23858,6,1,3.00
23859,5,3,2.50
23859,7,3,8.00
23860,12,2,130.00
23860,1,2,250.00
23861,8,2,225.00
23861,7,2,8.00
23861,12,1,130.00
23862,2,3,350.00
23862,3,1,100.00
23862,5,3,2.50
23862,8,1,225.00
23863,8,2,225.00
23863,3,1,100.00
23863,2,1,350.00
23864,1,2,250.00
23864,1,3,250.00
23864,6,3,3.00
23865,7,3,8.00
23865,12,1,130.00
23866,6,2,3.00
23867,1,1,250.00
23867,9,2,180.00
23867,11,1,120.00
23868,3,3,100.00
23868,7,1,8.00
23868,4,2,25.00
23869,4,2,25.00
23869,2,1,350.00
23869,7,3,8.00
23869,12,3,130.00
23870,11,1,120.00
23870,2,1,350.00
23871,4,2,25.00
23871,2,3,350.00
23871,8,3,225.00
23871,4,1,25.00
23872,7,1,8.00
23872,8,2,225.00
23872,2,1,350.00
23873,9,2,180.00
23873,8,1,225.00
23873,12,1,130.00
23874,8,1,225.00
23875,1,1,250.00
23875,11,3,120.00
23876,11,3,120.00
23877,10,3,125.00
23877,7,2,8.00
23878,4,3,25.00
23878,6,3,3.00
23879,1,3,250.00
23879,11,3,120.00
23880,4,2,25.00
23881,7,3,8.00
23881,7,2,8.00
23881,1,2,250.00
23882,4,2,25.00
23883,9,2,180.00
23883,4,1,25.00
23884,10,1,125.00
23884,1,1,250.00
23884,1,3,250.00
23885,3,3,100.00
23885,3,2,100.00
23885,2,2,350.00
23886,8,1,225.00
23886,8,1,225.00
23886,5,1,2.50
23887,7,2,8.00
23887,4,3,25.00
23887,6,3,3.00
23887,11,1,120.00
23888,10,1,125.00
23888,10,2,125.00
23889,5,3,2.50
23890,3,3,100.00
23890,3,3,100.00
23890,9,3,180.00
23891,12,2,130.00
23892,7,2,8.00
23892,2,2,350.00
23892,12,2,130.00
23893,2,3,350.00
23894,8,2,225.00
23894,10,2,125.00
23894,4,2,25.00
23895,10,2,125.00
23895,8,1,225.00
23895,7,3,8.00
23895,3,1,100.00
23896,2,1,350.00
23897,7,1,8.00
23898,5,3,2.50
23898,12,2,130.00
23899,8,1,225.00
23900,2,2,350.00
23900,6,3,3.00
23901,4,2,25.00
23902,10,3,125.00
23902,9,1,180.00
23902,12,3,130.00
23903,1,1,250.00
23903,8,1,225.00
23903,5,3,2.50
23904,8,2,225.00
23905,3,1,100.00
23906,3,1,100.00
23907,5,2,2.50
23907,5,2,2.50
23908,7,2,8.00
23909,7,1,8.00
23909,7,2,8.00
23910,10,2,125.00
23910,5,1,2.50
23910,2,3,350.00
23911,7,3,8.00
23911,2,1,350.00
23911,4,1,25.00
23912,1,1,250.00
23912,11,2,120.00
23912,7,1,8.00
23912,3,2,100.00
23913,9,2,180.00
23914,10,3,125.00
23915,1,3,250.00
23915,6,2,3.00
23915,5,3,2.50
23916,3,2,100.00
23916,11,1,120.00
23916,7,3,8.00
23916,12,3,130.00
23917,5,1,2.50
23917,7,3,8.00
23917,12,3,130.00
23917,4,2,25.00
23918,4,2,25.00
23918,12,1,130.00
23919,3,1,100.00
23919,12,3,130.00
23919,3,1,100.00
23920,12,2,130.00
23920,4,3,25.00
23920,2,1,350.00
23921,6,2,3.00
23921,1,3,250.00
23921,1,1,250.00
23921,5,3,2.50
23922,3,2,100.00
23922,3,1,100.00
23923,3,1,100.00
23923,11,2,120.00
23923,7,1,8.00
23924,6,1,3.00
23925,1,2,250.00
23925,9,2,180.00
23925,12,2,130.00
23925,3,3,100.00
23926,6,1,3.00
23926,11,2,120.00
23927,2,1,350.00
23927,3,2,100.00
23928,11,1,120.00
23929,1,2,250.00
23930,8,3,225.00
23930,2,2,350.00
23930,7,3,8.00
23930,7,2,8.00
23931,5,1,2.50
23931,7,3,8.00
23931,2,3,350.00
23932,12,1,130.00
23933,1,1,250.00
23933,3,1,100.00
23934,1,2,250.00
23934,10,1,125.00
23934,3,2,100.00
23935,2,1,350.00
23935,4,2,25.00
23935,7,3,8.00
23935,5,2,2.50
23936,1,1,250.00
23936,9,2,180.00
23936,9,2,180.00
23936,8,3,225.00
23937,8,2,225.00
23937,9,3,180.00
23937,11,2,120.00
23937,5,2,2.50
23938,12,3,130.00
23938,7,1,8.00
23938,5,2,2.50
23939,10,3,125.00
23940,6,3,3.00
23940,2,3,350.00
23940,9,1,180.00
23940,2,1,350.00
23941,12,1,130.00
23941,5,3,2.50
23941,8,3,225.00
23942,11,3,120.00
23942,6,1,3.00
23943,2,2,350.00
23943,12,1,130.00
23943,5,2,2.50
23944,8,2,225.00
23944,3,3,100.00
23945,8,2,225.00
23945,10,3,125.00
23945,10,3,125.00
23945,12,2,130.00
23946,11,1,120.00
23946,10,1,125.00
23946,6,2,3.00
23946,11,1,120.00
23947,4,2,25.00
23947,8,3,225.00
23947,4,3,25.00
23947,8,2,225.00
23948,11,3,120.00
23948,2,2,350.00
23948,10,3,125.00
23949,10,1,125.00
23949,10,2,125.00
23950,7,1,8.00
23950,12,2,130.00
23950,1,2,250.00
23950,12,2,130.00
23951,12,2,130.00
23951,7,2,8.00
23951,9,2,180.00
23951,6,1,3.00
23952,1,3,250.00
23952,5,2,2.50
23952,6,3,3.00
23952,6,3,3.00
23953,3,1,100.00
23953,2,3,350.00
23953,2,1,350.00
23954,12,3,130.00
23954,2,1,350.00
23954,3,2,100.00
23954,4,2,25.00
23955,7,3,8.00
23956,12,3,130.00
23956,5,2,2.50
23957,1,2,250.00
23958,11,3,120.00
23958,7,1,8.00
23958,2,2,350.00
23959,11,3,120.00
23960,11,2,120.00
23960,7,1,8.00
23960,6,2,3.00
23960,8,1,225.00
23961,12,1,130.00
23961,10,3,125.00
23961,10,2,125.00
23961,8,1,225.00
23962,9,2,180.00
23962,11,2,120.00
23962,3,2,100.00
23962,4,1,25.00
23963,7,2,8.00
23963,4,2,25.00
23964,9,2,180.00
23964,10,2,125.00
23964,8,3,225.00
23964,4,2,25.00
23965,9,2,180.00
23965,7,3,8.00
23966,1,3,250.00
23967,4,2,25.00
23967,5,2,2.50
23967,9,2,180.00
23968,8,1,225.00
23968,8,3,225.00
23968,6,2,3.00
23968,6,3,3.00
23969,4,1,25.00
23969,7,2,8.00
23969,8,2,225.00
23969,4,2,25.00
23970,4,1,25.00
23970,12,1,130.00
23971,5,1,2.50
23971,8,3,225.00
23971,3,1,100.00
23971,7,2,8.00
23972,7,2,8.00
23972,3,3,100.00
23973,3,3,100.00
23973,7,3,8.00
23973,8,1,225.00
23973,12,3,130.00
23974,10,3,125.00
23974,6,2,3.00
23974,1,3,250.00
23974,9,2,180.00
23975,5,1,2.50
23976,5,2,2.50
23976,2,3,350.00
23977,8,3,225.00
23977,12,2,130.00
23978,5,1,2.50
23979,3,1,100.00
23979,3,3,100.00
23979,12,1,130.00
23980,5,2,2.50
23980,4,1,25.00
23981,11,3,120.00
23982,12,3,130.00
23982,10,2,125.00
23983,2,1,350.00
23983,7,2,8.00
23984,9,1,180.00
23984,11,1,120.00
23984,1,1,250.00
23984,7,3,8.00
23985,12,3,130.00
23985,1,1,250.00
23985,6,2,3.00
23985,1,1,250.00
23986,2,3,350.00
23986,6,1,3.00
23987,8,2,225.00
23987,9,1,180.00
23987,7,3,8.00
23988,11,2,120.00
23988,6,2,3.00
23988,1,2,250.00
23988,1,2,250.00
23989,2,2,350.00
23989,4,1,25.00
23990,9,2,180.00
23990,9,1,180.00
23991,5,1,2.50
23991,2,1,350.00
23991,2,3,350.00
23991,11,1,120.00
23992,6,1,3.00
23992,6,2,3.00
23992,1,2,250.00
23992,4,2,25.00
23993,2,2,350.00
23993,4,1,25.00
23993,12,3,130.00
23994,3,3,100.00
23995,3,2,100.00
23995,3,3,100.00
23996,11,1,120.00
23996,10,2,125.00
23996,3,3,100.00
23997,4,2,25.00
23997,1,2,250.00
23997,1,3,250.00
23998,7,3,8.00
23998,5,1,2.50
23998,6,2,3.00
23998,5,2,2.50
23999,11,3,120.00
23999,10,3,125.00
24000,6,1,3.00
24000,8,1,225.00
24000,2,1,350.00
24001,4,1,25.00
24001,1,2,250.00
24001,3,2,100.00
24002,12,2,130.00
24002,10,2,125.00
24003,9,1,180.00
24003,4,1,25.00
24003,9,1,180.00
24003,9,1,180.00
24004,2,3,350.00
24004,3,3,100.00
24005,2,1,350.00
24005,6,3,3.00
24006,1,3,250.00
24006,7,1,8.00
24007,12,2,130.00
24007,4,3,25.00
24008,9,2,180.00
24009,1,2,250.00
24010,9,2,180.00
24010,8,2,225.00
24011,6,1,3.00
24011,3,2,100.00
24011,11,1,120.00
24011,2,3,350.00
24012,3,2,100.00
24012,12,3,130.00
24013,11,1,120.00
24014,6,2,3.00
24014,2,2,350.00
24014,10,1,125.00
24014,9,2,180.00
24015,6,3,3.00
24015,12,2,130.00
24016,6,3,3.00
24016,4,1,25.00
24016,11,3,120.00
24017,9,3,180.00
24017,2,3,350.00
24017,10,2,125.00
24018,4,3,25.00
24018,8,2,225.00
24018,9,1,180.00
24019,3,2,100.00
24019,5,1,2.50
24019,8,1,225.00
24020,6,3,3.00
24021,4,3,25.00
24021,12,2,130.00
24022,3,2,100.00
24022,6,1,3.00
24022,1,1,250.00
24022,5,3,2.50
24023,12,2,130.00
24023,4,1,25.00
24024,11,2,120.00
24024,12,1,130.00
24024,5,1,2.50
24024,11,1,120.00
24025,12,2,130.00
24025,7,2,8.00
24026,2,1,350.00
24027,8,2,225.00
24027,4,1,25.00
24028,12,1,130.00
24028,9,2,180.00
24028,8,3,225.00
24029,4,3,25.00
24029,8,3,225.00
24030,8,1,225.00
24030,9,1,180.00
24030,5,3,2.50
24031,1,3,250.00
24031,4,1,25.00
24031,9,3,180.00
24031,4,3,25.00
24032,3,2,100.00
24032,2,3,350.00
24033,11,3,120.00
24033,11,3,120.00
24034,12,3,130.00
24034,4,2,25.00
24034,9,1,180.00
24035,5,2,2.50
24036,4,2,25.00
24037,9,3,180.00
24037,1,1,250.00
24038,2,3,350.00
24039,1,3,250.00
24039,6,1,3.00
24039,8,1,225.00
24039,1,2,250.00
24040,10,1,125.00
24040,3,1,100.00
24040,9,1,180.00
24040,11,1,120.00
24041,8,2,225.00
24042,5,2,2.50
24042,5,1,2.50
24042,5,3,2.50
24042,5,2,2.50
24043,11,1,120.00
24044,12,2,130.00
24044,3,1,100.00
24044,3,3,100.00
24045,2,3,350.00
24045,5,1,2.50
24045,11,2,120.00
24045,6,3,3.00
24046,4,3,25.00
24046,4,1,25.00
24046,9,1,180.00
24047,11,3,120.00
24047,12,3,130.00
24047,5,2,2.50
24048,5,1,2.50
24048,7,2,8.00
24048,6,3,3.00
24048,12,3,130.00
24049,5,3,2.50
24050,6,2,3.00
24050,12,2,130.00
24050,1,3,250.00
24051,11,2,120.00
24051,4,2,25.00
24052,8,1,225.00
24053,7,3,8.00
24054,3,3,100.00
24054,6,3,3.00
24054,6,1,3.00
24054,12,2,130.00
24055,5,1,2.50
24056,4,1,25.00
24056,2,1,350.00
24056,10,1,125.00
24057,2,2,350.00
24057,11,3,120.00
24058,7,2,8.00
24058,6,1,3.00
24059,4,1,25.00
24060,3,1,100.00
24060,9,1,180.00
24060,5,3,2.50
24060,2,3,350.00
24061,9,1,180.00
24061,9,2,180.00
24061,8,3,225.00
24061,12,2,130.00
24062,6,3,3.00
24063,4,3,25.00
24063,6,3,3.00
24064,3,3,100.00
24064,4,3,25.00
24064,6,2,3.00
24064,5,2,2.50
24065,7,2,8.00
24065,9,2,180.00
24065,10,1,125.00
24065,10,3,125.00
24066,1,1,250.00
24066,11,3,120.00
24067,4,2,25.00
24067,6,3,3.00
24068,12,1,130.00
24068,11,1,120.00
24068,8,2,225.00
24069,5,2,2.50
24069,4,2,25.00
24069,2,3,350.00
24070,5,3,2.50
24070,10,2,125.00
24070,4,3,25.00
24070,3,2,100.00
24071,1,3,250.00
24071,1,3,250.00
24071,9,1,180.00
24072,1,1,250.00
24072,11,2,120.00
24072,2,2,350.00
24073,8,3,225.00
24073,5,3,2.50
24073,5,3,2.50
24073,8,3,225.00
24074,10,1,125.00
24074,1,3,250.00
24074,7,2,8.00
24074,3,3,100.00
24075,5,1,2.50
24075,10,1,125.00
24075,5,1,2.50
24076,2,2,350.00
24077,11,3,120.00
24078,3,1,100.00
24078,1,1,250.00
24079,8,2,225.00
24079,4,2,25.00
24080,4,3,25.00
24081,7,2,8.00
24082,7,3,8.00
24082,5,2,2.50
24083,4,1,25.00
24083,1,3,250.00
24084,11,1,120.00
24084,9,1,180.00
24084,6,1,3.00
24084,7,3,8.00
24085,2,2,350.00
24085,8,2,225.00
24085,5,3,2.50
24085,4,1,25.00
24086,1,2,250.00
24086,2,1,350.00
24086,4,1,25.00
24086,10,3,125.00
24087,8,1,225.00
24087,7,1,8.00
24087,5,2,2.50
24088,10,2,125.00
24088,9,3,180.00
24089,4,1,25.00
24089,9,2,180.00
24089,6,3,3.00
24090,6,1,3.00
24090,4,2,25.00
24091,3,1,100.00
24091,11,3,120.00
24092,9,3,180.00
24092,12,3,130.00
24092,1,3,250.00
24093,7,1,8.00
24093,10,1,125.00
24093,1,3,250.00
24093,6,1,3.00
24094,5,2,2.50
24094,8,2,225.00
24094,11,3,120.00
24095,10,1,125.00
24095,11,2,120.00
24096,12,2,130.00
24096,6,3,3.00
24097,11,3,120.00
24098,3,3,100.00
24098,2,3,350.00
24098,11,3,120.00
24099,3,3,100.00
24099,6,2,3.00
24099,9,3,180.00
24099,11,3,120.00
24100,6,1,3.00
24100,1,1,250.00
24100,8,3,225.00
24100,3,2,100.00
24101,2,1,350.00
24102,12,2,130.00
24102,5,1,2.50
24102,7,3,8.00
24103,11,2,120.00
24103,8,2,225.00
24103,3,2,100.00
24103,11,3,120.00
24104,12,3,130.00
24104,1,3,250.00
24105,1,1,250.00
24106,8,2,225.00
24106,7,1,8.00
24106,2,1,350.00
24106,4,1,25.00
24107,5,3,2.50
24107,8,3,225.00
24108,12,2,130.00
24108,5,2,2.50
24109,10,2,125.00
24109,11,3,120.00
24109,10,2,125.00
24110,3,3,100.00
24110,10,1,125.00
24110,6,2,3.00
24111,1,2,250.00
24111,8,3,225.00
24111,9,2,180.00
24111,12,3,130.00
24112,10,2,125.00
24112,3,3,100.00
24112,11,2,120.00
24113,7,2,8.00
24113,5,2,2.50
24114,3,2,100.00
24114,3,3,100.00
24114,10,2,125.00
24114,11,3,120.00
24115,6,1,3.00
24115,7,1,8.00
24115,9,3,180.00
24115,7,3,8.00
24116,7,2,8.00
24117,9,1,180.00
24117,6,2,3.00
24118,12,2,130.00
24119,6,3,3.00
24119,10,1,125.00
24120,10,3,125.00
24120,11,1,120.00
24121,11,1,120.00
24121,9,1,180.00
24121,10,2,125.00
24121,1,3,250.00
24122,11,1,120.00
24122,12,3,130.00
24122,3,2,100.00
24123,11,1,120.00
24124,2,1,350.00
24124,4,1,25.00
24124,9,3,180.00
24124,11,1,120.00
24125,10,2,125.00
24125,10,1,125.00
24125,5,2,2.50
24125,6,2,3.00
24126,1,1,250.00
24126,10,3,125.00
24126,10,3,125.00
24127,7,3,8.00
24128,7,3,8.00
24128,5,2,2.50
24128,10,2,125.00
24129,2,3,350.00
24129,7,2,8.00
24130,3,2,100.00
24130,12,2,130.00
24130,7,1,8.00
24131,5,2,2.50
24131,3,3,100.00
24131,5,3,2.50
24132,12,2,130.00
24132,9,3,180.00
24132,7,1,8.00
24132,8,1,225.00
24133,11,3,120.00
24133,2,3,350.00
24133,10,2,125.00
24133,12,2,130.00
24134,6,3,3.00
24134,5,1,2.50
24135,11,2,120.00
24136,4,2,25.00
24136,9,1,180.00
24136,1,3,250.00
24137,6,3,3.00
24138,8,1,225.00
24138,4,2,25.00
24138,3,2,100.00
24139,6,3,3.00
24139,11,3,120.00
24139,7,3,8.00
24140,8,3,225.00
24140,5,1,2.50
24140,11,3,120.00
24141,2,2,350.00
24141,9,3,180.00
24141,7,3,8.00
24141,11,2,120.00
24142,1,1,250.00
24142,12,2,130.00
24142,10,1,125.00
24143,10,2,125.00
24143,7,2,8.00
24143,8,2,225.00
24144,1,1,250.00
24144,5,1,2.50
24145,3,2,100.00
24145,6,1,3.00
24145,10,2,125.00
24146,8,3,225.00
24146,2,2,350.00
24146,10,3,125.00
24147,12,2,130.00
24148,8,1,225.00
24148,3,3,100.00
24148,12,3,130.00
24149,8,3,225.00
24149,2,1,350.00
24149,5,1,2.50
24149,12,3,130.00
24150,11,2,120.00
24150,6,2,3.00
24150,6,3,3.00
24150,2,1,350.00
24151,1,3,250.00
24151,1,2,250.00
24151,12,3,130.00
24151,12,3,130.00
24152,5,1,2.50
24152,11,3,120.00
24152,6,3,3.00
24153,3,2,100.00
24153,2,1,350.00
24153,12,3,130.00
24154,2,2,350.00
24154,3,3,100.00
24154,9,2,180.00
24154,3,1,100.00
24155,1,1,250.00
24155,1,2,250.00
24156,11,1,120.00
24156,8,3,225.00
24156,11,2,120.00
24157,10,3,125.00
24157,4,2,25.00
24157,5,2,2.50
24157,9,2,180.00
24158,1,2,250.00
24159,2,3,350.00
24159,10,1,125.00
24159,4,2,25.00
24159,7,2,8.00
24160,10,3,125.00
24160,3,2,100.00
24160,6,1,3.00
24161,10,1,125.00
24162,3,1,100.00
24163,6,1,3.00
24164,6,3,3.00
24164,5,1,2.50
24164,10,3,125.00
24164,11,2,120.00
24165,4,2,25.00
24165,5,1,2.50
24165,4,2,25.00
24165,2,1,350.00
24166,6,3,3.00
24166,1,1,250.00
24166,10,2,125.00
24167,7,1,8.00
24167,3,2,100.00
24167,9,1,180.00
24167,3,3,100.00
24168,12,1,130.00
24169,4,2,25.00
24169,5,3,2.50
24169,8,2,225.00
24170,3,1,100.00
24170,6,3,3.00
24170,11,3,120.00
24170,4,3,25.00
24171,9,1,180.00
24171,8,2,225.00
24172,3,2,100.00
24172,4,2,25.00
24172,3,1,100.00
24173,1,1,250.00
24173,1,3,250.00
24173,1,2,250.00
24173,9,2,180.00
24174,5,2,2.50
24174,4,1,25.00
24174,4,1,25.00
24174,10,2,125.00
24175,1,3,250.00
24175,12,1,130.00
24176,12,2,130.00
24176,8,1,225.00
24177,7,3,8.00
24177,6,3,3.00
24178,12,2,130.00
24178,8,1,225.00
24179,10,1,125.00
24179,5,2,2.50
24179,1,3,250.00
24179,2,3,350.00
24180,10,1,125.00
24180,3,2,100.00
24180,10,1,125.00
24180,4,3,25.00
24181,8,1,225.00
24181,12,1,130.00
24181,1,3,250.00
24181,8,1,225.00
24182,6,3,3.00
24182,8,3,225.00
24182,5,3,2.50
24182,7,1,8.00
24183,7,3,8.00
24183,10,3,125.00
24184,9,2,180.00
24184,8,1,225.00
24185,9,3,180.00
24185,9,1,180.00
24185,7,3,8.00
24185,10,2,125.00
24186,8,1,225.00
24186,10,2,125.00
24187,3,1,100.00
24188,4,3,25.00
24188,12,2,130.00
24188,1,3,250.00
24189,3,3,100.00
24190,9,2,180.00
24190,9,3,180.00
24190,10,3,125.00
24191,10,1,125.00
24192,4,3,25.00
24192,8,1,225.00
24192,6,3,3.00
24192,4,2,25.00
24193,7,2,8.00
24193,5,1,2.50
24194,12,3,130.00
24194,6,1,3.00
24194,5,3,2.50
24194,12,1,130.00
24195,7,2,8.00
24195,11,2,120.00
24196,1,1,250.00
24196,5,1,2.50
24196,1,3,250.00
24197,3,2,100.00
24197,8,1,225.00
24197,1,3,250.00
24197,8,1,225.00
24198,5,2,2.50
24198,5,2,2.50
24198,10,1,125.00
24199,10,1,125.00
24199,4,2,25.00
24200,3,3,100.00
24200,9,3,180.00
24201,12,2,130.00
24201,7,2,8.00
24202,12,2,130.00
24202,5,3,2.50
24202,6,1,3.00
24203,9,1,180.00
24203,4,2,25.00
24204,10,3,125.00
24204,8,2,225.00
24205,11,1,120.00
24205,3,3,100.00
24205,12,2,130.00
24205,12,1,130.00
24206,10,2,125.00
24206,1,3,250.00
24207,7,2,8.00
24207,2,3,350.00
24208,8,3,225.00
24208,1,1,250.00
24209,12,2,130.00
24209,9,2,180.00
24210,3,3,100.00
24211,4,1,25.00
24211,7,1,8.00
24212,12,1,130.00
24212,10,2,125.00
24213,12,3,130.00
24213,4,2,25.00
24214,8,2,225.00
24214,3,2,100.00
24214,9,2,180.00
24214,9,1,180.00
24215,9,1,180.00
24216,8,1,225.00
24216,2,2,350.00
24216,12,3,130.00
24216,3,1,100.00
24217,1,1,250.00
24218,2,2,350.00
24218,4,2,25.00
24218,1,1,250.00
24218,7,2,8.00
24219,6,1,3.00
24219,11,1,120.00
24220,9,2,180.00
24221,5,1,2.50
24221,7,3,8.00
24222,11,3,120.00
24222,8,3,225.00
24222,7,1,8.00
24222,1,2,250.00
24223,11,1,120.00
24223,4,1,25.00
24223,11,1,120.00
24224,5,2,2.50
24224,4,1,25.00
24225,1,2,250.00
24225,7,3,8.00
24226,2,1,350.00
24226,3,1,100.00
24227,1,3,250.00
24227,2,2,350.00
24227,8,3,225.00
24228,9,2,180.00
24228,12,3,130.00
24228,10,3,125.00
24228,4,3,25.00
24229,6,2,3.00
24229,2,3,350.00
24229,10,3,125.00
24229,8,2,225.00
24230,1,2,250.00
24231,3,1,100.00
24232,12,1,130.00
24233,11,2,120.00
24234,11,1,120.00
24234,3,1,100.00
24234,3,2,100.00
24235,9,2,180.00
24236,9,2,180.00
24236,2,1,350.00
24236,7,1,8.00
24237,2,3,350.00
24238,4,2,25.00
24239,1,3,250.00
24239,9,2,180.00
24239,1,1,250.00
24240,5,1,2.50
24240,12,3,130.00
24240,11,1,120.00
24240,4,1,25.00
24241,10,2,125.00
24242,2,2,350.00
24242,6,1,3.00
24242,11,1,120.00
24243,4,2,25.00
24244,5,2,2.50
24245,12,1,130.00
24245,5,3,2.50
24245,10,1,125.00
24245,12,3,130.00
24246,12,3,130.00
24246,5,1,2.50
24246,7,1,8.00
24246,9,1,180.00
24247,8,2,225.00
24247,1,1,250.00
24247,4,1,25.00
24247,6,2,3.00
24248,8,3,225.00
24248,10,1,125.00
24248,4,2,25.00
24249,6,1,3.00
24249,1,1,250.00
24250,4,1,25.00
24250,2,1,350.00
24250,5,3,2.50
24251,9,2,180.00
24251,1,3,250.00
24251,11,2,120.00
24251,4,1,25.00
24252,2,1,350.00
24253,11,3,120.00
24253,4,2,25.00
24253,11,3,120.00
24254,6,1,3.00
24254,5,2,2.50
24254,6,1,3.00
24255,10,2,125.00
24255,10,1,125.00
24255,5,3,2.50
24256,4,2,25.00
24256,5,2,2.50
24257,8,3,225.00
24258,6,1,3.00
24258,8,3,225.00
24259,12,2,130.00
24259,2,3,350.00
24260,4,3,25.00
24261,1,2,250.00
24261,7,3,8.00
