id_estudiante,id_clase,id_tipo_evaluacion,nota,fecha
2946,23,3,87.48,2020-10-01
2946,23,3,97.79,2021-12-26
2946,23,2,68.12,2022-12-18
2946,23,1,91.30,2025-03-31
2946,23,4,53.31,2020-11-15
2946,30,1,54.31,2022-03-12
2946,30,3,69.70,2022-02-05
2946,30,2,48.45,2022-08-21
2946,30,4,84.80,2023-01-15
2946,30,5,91.14,2020-10-09
2946,64,2,73.97,2021-02-16
2946,64,2,53.23,2023-09-02
2946,64,6,79.12,2022-04-22
2946,64,5,85.48,2025-09-09
2946,64,5,62.80,2023-04-25
2947,21,4,58.58,2021-01-15
2947,21,6,69.45,2024-01-25
2947,21,4,92.05,2024-04-13
2947,21,3,50.77,2021-04-15
2947,21,6,99.50,2024-09-08
2947,95,2,91.24,2024-09-07
2947,95,2,81.31,2021-11-01
2947,95,6,93.62,2023-11-11
2947,95,2,91.38,2023-04-16
2947,95,5,70.61,2021-10-15
2947,79,1,64.30,2022-12-28
2947,79,6,87.32,2023-10-03
2947,79,5,42.68,2024-10-27
2947,79,2,61.73,2024-07-04
2947,79,2,74.36,2021-09-22
2947,32,5,93.78,2022-06-21
2947,32,4,54.70,2024-11-15
2947,32,6,55.52,2021-09-19
2947,32,1,56.74,2023-10-28
2947,32,4,53.63,2020-10-17
2948,66,5,44.07,2025-08-10
2948,66,5,65.01,2021-12-20
2948,66,3,66.77,2025-02-24
2948,66,6,93.59,2024-04-25
2948,66,3,89.52,2023-11-24
2948,7,4,95.29,2025-08-04
2948,7,5,59.82,2023-11-19
2948,7,3,80.98,2024-02-27
2948,7,6,60.02,2024-11-28
2948,7,6,71.91,2024-06-08
2948,13,4,95.00,2020-11-10
2948,13,1,99.13,2023-01-17
2948,13,6,74.90,2024-06-17
2948,13,1,46.53,2023-07-26
2948,13,2,85.96,2022-03-17
2948,26,5,77.09,2022-10-03
2948,26,1,80.75,2020-09-17
2948,26,5,40.60,2023-01-28
2948,26,2,91.63,2022-12-21
2948,26,2,84.10,2025-04-06
2949,95,4,58.80,2021-03-05
2949,95,5,92.84,2021-09-17
2949,95,5,59.27,2021-08-30
2949,95,3,98.89,2021-05-10
2949,95,2,61.82,2024-10-01
2949,52,3,82.19,2023-10-07
2949,52,1,54.26,2021-09-18
2949,52,1,96.07,2022-07-05
2949,52,3,98.32,2023-03-10
2949,52,3,96.87,2020-12-10
2949,84,6,96.88,2024-07-08
2949,84,3,94.01,2021-09-09
2949,84,5,52.86,2025-04-02
2949,84,5,92.01,2023-01-28
2949,84,1,98.67,2024-10-18
2949,22,5,88.67,2020-11-01
2949,22,1,59.97,2025-07-27
2949,22,6,41.74,2024-09-07
2949,22,4,60.68,2024-11-15
2949,22,2,80.95,2023-05-11
2950,90,6,76.98,2024-10-26
2950,90,3,98.20,2022-01-02
2950,90,2,79.80,2025-07-07
2950,90,2,80.19,2024-07-31
2950,90,6,97.40,2021-03-29
2950,3,4,75.39,2022-06-04
2950,3,6,93.49,2020-09-22
2950,3,3,53.98,2022-10-12
2950,3,5,91.26,2024-03-10
2950,3,3,43.55,2022-08-20
2950,69,5,91.60,2024-09-08
2950,69,2,42.41,2022-11-23
2950,69,1,55.32,2023-01-14
2950,69,3,50.22,2024-12-18
2950,69,2,51.70,2022-08-19
2950,81,2,79.03,2025-05-21
2950,81,5,73.44,2023-12-14
2950,81,4,82.99,2022-07-09
2950,81,1,65.74,2025-05-14
2950,81,3,92.93,2021-02-28
2951,95,1,78.66,2022-12-18
2951,95,6,49.85,2021-05-25
2951,95,3,63.67,2024-02-03
2951,95,2,59.09,2025-04-09
2951,95,6,95.05,2024-01-02
2951,14,4,63.51,2024-01-26
2951,14,2,61.19,2021-09-09
2951,14,5,74.00,2021-11-12
2951,14,4,52.73,2023-05-31
2951,14,2,58.93,2021-04-09
2951,25,6,73.31,2021-01-19
2951,25,4,40.75,2025-02-20
2951,25,2,76.71,2022-07-24
2951,25,3,85.03,2025-04-27
2951,25,5,50.93,2021-07-31
2951,75,5,89.35,2021-12-27
2951,75,5,90.50,2021-12-02
2951,75,6,46.72,2022-01-29
2951,75,6,81.43,2021-12-26
2951,75,5,61.04,2022-01-18
2952,81,4,95.02,2023-04-01
2952,81,1,80.16,2025-07-09
2952,81,4,86.19,2025-08-11
2952,81,5,65.18,2024-07-11
2952,81,1,78.74,2021-03-18
2952,59,6,72.01,2022-08-18
2952,59,1,73.72,2025-06-12
2952,59,5,51.19,2023-10-23
2952,59,3,91.77,2024-09-19
2952,59,5,56.95,2021-04-07
2952,30,4,66.35,2023-05-06
2952,30,5,55.54,2022-03-14
2952,30,2,43.02,2022-08-12
2952,30,1,91.00,2023-09-20
2952,30,5,82.50,2023-01-22
2952,40,4,77.55,2024-04-17
2952,40,4,64.91,2025-02-04
2952,40,5,51.41,2023-05-18
2952,40,2,91.88,2023-12-30
2952,40,6,61.24,2022-03-01
2953,36,1,92.68,2022-11-19
2953,36,6,69.79,2022-11-26
2953,36,4,84.12,2024-04-24
2953,36,1,49.79,2022-01-02
2953,36,1,97.51,2023-10-23
2953,33,6,97.02,2023-03-17
2953,33,3,54.95,2022-07-01
2953,33,1,40.04,2024-11-13
2953,33,2,58.11,2023-11-30
2953,33,1,62.92,2022-05-20
2953,88,2,60.49,2025-03-23
2953,88,5,89.98,2024-03-08
2953,88,4,52.12,2022-03-25
2953,88,4,41.11,2023-05-14
2953,88,2,49.12,2025-07-22
2953,39,3,78.45,2023-03-26
2953,39,1,60.04,2024-03-21
2953,39,3,79.72,2025-07-29
2953,39,3,98.12,2024-06-19
2953,39,2,50.74,2021-11-29
2954,36,1,80.90,2021-11-27
2954,36,4,67.01,2020-10-06
2954,36,4,91.83,2023-12-24
2954,36,5,56.94,2024-03-29
2954,36,3,99.67,2022-05-25
2954,40,6,55.90,2024-02-06
2954,40,6,92.08,2023-08-18
2954,40,6,44.88,2021-09-24
2954,40,1,79.36,2025-03-16
2954,40,6,90.27,2021-01-05
2954,8,2,53.23,2023-05-01
2954,8,5,51.70,2020-12-01
2954,8,1,86.16,2025-05-21
2954,8,3,60.80,2022-11-28
2954,8,3,95.25,2021-12-01
2954,91,6,58.34,2023-12-12
2954,91,3,52.13,2021-11-10
2954,91,6,81.77,2025-04-20
2954,91,2,84.69,2023-09-06
2954,91,3,60.01,2022-02-11
2955,8,2,80.80,2021-08-20
2955,8,6,60.54,2022-10-13
2955,8,6,76.70,2021-02-05
2955,8,2,56.53,2021-10-13
2955,8,1,73.90,2024-08-05
2955,2,3,68.46,2021-01-10
2955,2,2,96.54,2020-10-06
2955,2,3,58.33,2022-10-02
2955,2,4,89.95,2023-11-19
2955,2,5,50.96,2021-08-13
2955,70,4,74.89,2020-12-27
2955,70,1,53.65,2023-08-02
2955,70,6,45.46,2024-07-31
2955,70,2,99.85,2022-04-27
2955,70,5,51.18,2022-03-16
2955,81,3,84.13,2025-06-01
2955,81,6,97.98,2022-03-05
2955,81,1,48.30,2022-06-17
2955,81,1,56.16,2021-03-28
2955,81,6,77.57,2024-08-06
2956,23,1,66.44,2024-07-29
2956,23,6,87.48,2023-08-05
2956,23,6,73.58,2024-04-25
2956,23,4,96.22,2021-04-24
2956,23,3,44.17,2024-01-12
2956,6,4,92.86,2024-09-22
2956,6,1,72.75,2025-05-27
2956,6,1,91.16,2022-01-10
2956,6,1,76.42,2025-02-07
2956,6,1,74.57,2021-09-30
2956,16,5,70.23,2023-07-22
2956,16,4,48.77,2024-02-12
2956,16,3,40.85,2025-08-17
2956,16,1,70.07,2024-05-15
2956,16,5,73.49,2024-05-08
2956,59,3,93.00,2024-01-24
2956,59,5,93.76,2025-04-12
2956,59,1,55.03,2024-10-25
2956,59,5,92.97,2022-07-06
2956,59,1,56.14,2020-09-23
2957,49,3,75.26,2024-02-10
2957,49,6,97.32,2023-11-26
2957,49,4,42.62,2025-02-08
2957,49,2,87.48,2021-08-30
2957,49,4,41.93,2020-11-15
2957,7,2,86.43,2021-08-15
2957,7,5,42.83,2021-06-12
2957,7,2,69.18,2020-09-26
2957,7,3,89.56,2020-10-16
2957,7,6,48.69,2023-01-17
2957,25,3,91.18,2020-09-29
2957,25,2,77.52,2024-03-18
2957,25,5,75.73,2025-08-24
2957,25,2,76.86,2025-08-09
2957,25,4,73.76,2024-09-22
2957,67,1,51.45,2025-08-21
2957,67,4,62.52,2025-06-13
2957,67,6,84.15,2023-08-14
2957,67,6,46.71,2025-07-15
2957,67,2,52.05,2024-06-28
2958,21,6,47.84,2024-06-06
2958,21,6,94.66,2022-05-22
2958,21,2,59.15,2022-09-26
2958,21,3,92.82,2025-03-31
2958,21,6,54.40,2025-08-05
2958,25,2,80.66,2021-01-14
2958,25,4,74.54,2025-02-19
2958,25,6,61.53,2022-12-03
2958,25,5,89.22,2022-03-12
2958,25,2,55.64,2025-01-04
2958,64,3,75.40,2021-04-19
2958,64,4,67.99,2025-06-13
2958,64,6,67.07,2023-05-08
2958,64,3,97.94,2023-11-28
2958,64,4,91.00,2021-05-31
2958,55,4,91.64,2023-01-15
2958,55,6,43.71,2025-05-21
2958,55,6,43.29,2024-10-30
2958,55,6,95.24,2022-02-03
2958,55,5,90.77,2020-11-28
2959,32,6,71.04,2022-01-22
2959,32,1,96.45,2023-05-20
2959,32,1,97.99,2021-07-07
2959,32,1,75.17,2021-04-20
2959,32,2,89.77,2025-03-23
2959,69,6,91.43,2024-08-18
2959,69,5,41.22,2023-10-15
2959,69,4,96.39,2025-07-04
2959,69,1,97.01,2025-04-27
2959,69,2,43.75,2023-10-29
2959,52,2,54.46,2024-03-02
2959,52,5,71.47,2025-06-25
2959,52,5,58.99,2022-02-05
2959,52,6,69.98,2023-09-25
2959,52,3,49.48,2020-09-14
2959,49,5,77.27,2020-12-15
2959,49,6,98.71,2024-08-16
2959,49,3,84.96,2024-03-21
2959,49,1,84.17,2025-06-17
2959,49,3,50.30,2023-03-26
2960,41,4,84.66,2022-05-15
2960,41,4,89.21,2024-04-13
2960,41,5,60.43,2024-12-21
2960,41,2,89.55,2022-01-31
2960,41,3,83.01,2023-10-10
2960,53,1,92.11,2025-01-22
2960,53,1,41.20,2025-08-17
2960,53,5,83.33,2023-08-20
2960,53,3,88.39,2025-04-29
2960,53,1,95.90,2021-06-06
2960,7,3,64.84,2022-12-01
2960,7,5,63.36,2020-12-06
2960,7,3,91.02,2021-01-15
2960,7,2,85.98,2023-12-08
2960,7,2,40.13,2024-12-11
2960,19,6,89.34,2024-01-13
2960,19,5,49.40,2023-04-02
2960,19,3,81.11,2021-02-26
2960,19,2,88.13,2021-05-04
2960,19,4,60.43,2021-05-03
2961,49,1,86.88,2025-02-08
2961,49,1,40.71,2022-05-17
2961,49,4,51.49,2024-04-28
2961,49,2,79.09,2021-05-25
2961,49,4,89.12,2023-07-16
2961,99,5,89.43,2021-06-06
2961,99,2,51.33,2022-01-21
2961,99,2,40.41,2021-12-25
2961,99,2,47.60,2022-10-12
2961,99,6,55.92,2024-08-11
2961,61,6,95.97,2021-06-03
2961,61,2,97.69,2021-09-04
2961,61,2,82.52,2023-08-23
2961,61,1,89.95,2024-06-01
2961,61,4,56.60,2021-07-24
2961,1,5,56.98,2023-12-27
2961,1,1,60.90,2022-05-19
2961,1,2,66.91,2020-11-21
2961,1,2,42.89,2023-10-31
2961,1,5,65.13,2024-01-06
2962,17,4,77.94,2022-10-17
2962,17,1,56.98,2024-02-02
2962,17,3,67.94,2022-05-29
2962,17,6,91.19,2024-06-19
2962,17,1,93.87,2020-09-28
2962,30,6,84.41,2021-01-28
2962,30,5,48.20,2020-11-11
2962,30,1,63.49,2024-05-08
2962,30,4,87.34,2021-12-12
2962,30,2,91.44,2024-10-03
2962,40,1,62.65,2022-06-27
2962,40,6,85.55,2025-09-12
2962,40,3,64.46,2022-12-26
2962,40,1,61.62,2025-01-11
2962,40,5,65.39,2025-07-21
2962,52,6,47.57,2021-01-17
2962,52,5,57.25,2020-09-22
2962,52,1,94.92,2021-09-09
2962,52,6,61.23,2024-10-03
2962,52,6,85.84,2024-08-23
2963,18,3,64.36,2025-05-12
2963,18,5,96.12,2020-11-03
2963,18,3,60.79,2020-12-04
2963,18,3,45.66,2023-06-15
2963,18,4,74.44,2023-10-10
2963,25,4,80.42,2021-03-24
2963,25,6,60.32,2023-05-06
2963,25,1,70.27,2021-06-18
2963,25,3,55.42,2024-09-18
2963,25,6,52.07,2022-04-22
2963,61,1,88.47,2020-12-05
2963,61,5,66.03,2023-10-24
2963,61,3,80.11,2021-07-17
2963,61,6,86.44,2025-07-25
2963,61,1,40.42,2022-05-02
2963,14,6,42.07,2022-12-19
2963,14,1,58.70,2025-05-31
2963,14,5,61.56,2021-12-27
2963,14,5,48.94,2024-05-18
2963,14,5,49.33,2020-10-13
2964,1,6,47.43,2022-08-28
2964,1,3,66.78,2025-09-04
2964,1,6,64.14,2020-11-08
2964,1,2,65.97,2020-09-18
2964,1,1,41.26,2021-02-12
2964,94,3,75.15,2025-03-13
2964,94,5,62.83,2024-10-31
2964,94,3,63.72,2022-09-25
2964,94,5,64.68,2021-10-24
2964,94,4,42.12,2021-01-07
2964,98,3,57.80,2025-04-08
2964,98,5,88.51,2022-04-30
2964,98,4,84.90,2022-07-14
2964,98,2,94.42,2023-09-18
2964,98,4,49.06,2023-11-10
2964,38,3,60.59,2025-03-30
2964,38,5,57.01,2020-10-06
2964,38,4,48.85,2023-03-08
2964,38,1,64.56,2025-03-10
2964,38,1,45.82,2021-01-10
2965,12,4,42.72,2022-08-18
2965,12,6,94.94,2021-01-13
2965,12,1,51.92,2025-04-08
2965,12,6,71.51,2025-03-18
2965,12,2,75.49,2025-08-20
2965,72,6,90.97,2023-02-28
2965,72,2,54.24,2024-02-10
2965,72,5,92.03,2023-02-27
2965,72,6,90.25,2024-06-25
2965,72,1,46.04,2022-01-31
2965,7,1,99.39,2022-06-25
2965,7,6,51.17,2024-08-02
2965,7,5,44.99,2025-01-03
2965,7,4,77.37,2021-05-26
2965,7,4,98.51,2025-07-31
2965,95,4,76.89,2023-03-01
2965,95,3,83.81,2024-01-18
2965,95,2,85.42,2020-12-12
2965,95,5,87.75,2023-06-27
2965,95,5,55.57,2021-11-18
2966,50,3,76.65,2022-07-18
2966,50,4,62.81,2021-01-17
2966,50,6,59.79,2025-03-29
2966,50,6,97.31,2024-06-14
2966,50,1,62.30,2021-12-05
2966,2,3,59.14,2024-07-31
2966,2,2,77.54,2021-04-23
2966,2,3,67.36,2021-04-23
2966,2,3,58.12,2022-08-07
2966,2,6,47.43,2024-05-18
2966,62,2,40.87,2023-06-16
2966,62,3,93.58,2024-11-18
2966,62,4,45.09,2023-06-18
2966,62,3,62.12,2025-05-09
2966,62,4,72.71,2023-09-01
2966,18,6,52.17,2021-10-26
2966,18,3,51.32,2022-07-31
2966,18,5,55.61,2024-03-27
2966,18,5,59.78,2022-07-01
2966,18,1,51.55,2021-07-24
2967,8,3,84.36,2025-05-13
2967,8,4,74.52,2022-12-01
2967,8,5,90.88,2022-08-27
2967,8,1,42.13,2022-10-14
2967,8,3,98.21,2023-11-17
2967,96,3,96.09,2022-06-18
2967,96,1,86.38,2024-11-11
2967,96,1,67.84,2023-10-24
2967,96,4,53.91,2023-10-01
2967,96,6,88.26,2023-02-16
2967,11,5,96.90,2025-07-06
2967,11,1,52.21,2022-04-25
2967,11,1,73.71,2025-01-18
2967,11,2,78.00,2023-04-22
2967,11,5,51.02,2022-11-12
2967,87,6,91.53,2024-06-21
2967,87,3,76.53,2021-11-10
2967,87,6,84.76,2024-05-19
2967,87,5,62.88,2022-03-23
2967,87,1,97.40,2021-03-18
2968,6,1,60.99,2021-02-03
2968,6,6,46.72,2021-01-07
2968,6,5,50.52,2023-06-06
2968,6,6,65.87,2021-09-22
2968,6,2,81.45,2025-01-08
2968,48,2,80.94,2025-06-25
2968,48,6,90.25,2023-04-22
2968,48,4,76.46,2023-05-27
2968,48,3,85.06,2022-05-02
2968,48,2,72.47,2024-12-04
2968,82,4,94.54,2024-07-16
2968,82,6,70.86,2021-02-19
2968,82,6,88.52,2025-07-05
2968,82,6,73.76,2024-09-27
2968,82,1,56.41,2020-10-29
2968,91,6,97.73,2021-07-13
2968,91,6,67.38,2024-07-12
2968,91,3,51.52,2020-11-28
2968,91,3,46.05,2021-09-05
2968,91,5,64.65,2021-10-14
2969,64,3,76.81,2021-03-04
2969,64,2,50.28,2024-05-23
2969,64,1,56.69,2022-10-16
2969,64,6,73.39,2021-07-11
2969,64,2,52.01,2023-08-31
2969,79,4,63.93,2024-07-12
2969,79,3,94.47,2024-08-18
2969,79,1,45.81,2024-06-03
2969,79,6,64.81,2021-07-29
2969,79,1,83.26,2025-08-10
2969,10,5,83.57,2025-07-26
2969,10,5,93.74,2021-07-26
2969,10,3,48.15,2025-03-21
2969,10,5,82.59,2023-07-22
2969,10,4,90.49,2025-02-24
2969,6,2,68.92,2023-12-13
2969,6,2,59.14,2025-05-23
2969,6,4,54.47,2025-07-16
2969,6,3,88.03,2023-08-09
2969,6,1,88.24,2024-08-23
2970,18,6,78.73,2023-09-05
2970,18,2,82.66,2023-12-26
2970,18,3,63.96,2021-01-02
2970,18,4,93.71,2024-11-23
2970,18,1,96.11,2022-08-09
2970,46,3,52.58,2024-04-13
2970,46,6,57.37,2023-09-09
2970,46,1,78.54,2023-05-21
2970,46,5,86.82,2025-01-17
2970,46,2,57.28,2022-08-12
2970,12,2,72.54,2025-07-17
2970,12,4,68.51,2023-10-06
2970,12,6,59.06,2021-04-16
2970,12,6,45.56,2024-03-29
2970,12,6,78.93,2023-08-10
2970,74,3,75.67,2024-11-09
2970,74,5,61.98,2021-11-06
2970,74,5,40.45,2022-05-29
2970,74,6,43.93,2022-07-26
2970,74,4,54.20,2020-12-03
2971,18,1,69.54,2023-08-27
2971,18,1,40.91,2025-06-30
2971,18,5,71.98,2023-01-10
2971,18,1,40.05,2021-12-10
2971,18,2,89.11,2025-01-28
2971,21,2,73.53,2021-09-22
2971,21,5,59.35,2022-02-14
2971,21,1,50.97,2022-03-24
2971,21,2,74.15,2021-12-15
2971,21,5,47.61,2020-11-16
2971,29,4,75.46,2021-02-19
2971,29,3,59.28,2023-09-10
2971,29,2,69.65,2022-07-08
2971,29,6,51.93,2021-08-22
2971,29,1,99.90,2024-11-02
2971,85,3,89.57,2022-08-05
2971,85,5,45.94,2023-11-14
2971,85,2,56.65,2022-08-11
2971,85,3,41.22,2023-12-03
2971,85,5,62.64,2023-07-05
2972,50,6,98.98,2023-02-09
2972,50,5,40.26,2023-05-11
2972,50,4,80.19,2021-05-31
2972,50,3,53.58,2023-02-23
2972,50,5,48.47,2024-11-30
2972,73,2,69.67,2024-04-16
2972,73,4,72.91,2022-08-25
2972,73,4,80.53,2021-07-26
2972,73,3,86.10,2022-10-14
2972,73,1,79.34,2021-02-19
2972,31,6,56.14,2021-01-07
2972,31,5,97.61,2023-10-24
2972,31,5,40.21,2023-12-27
2972,31,4,74.75,2023-12-11
2972,31,5,45.54,2022-08-30
2972,90,2,50.84,2023-07-11
2972,90,6,76.34,2025-07-22
2972,90,5,93.63,2020-09-29
2972,90,6,63.25,2025-02-03
2972,90,4,55.96,2023-04-21
2973,74,4,55.07,2024-06-21
2973,74,5,91.33,2022-02-27
2973,74,5,64.91,2025-07-17
2973,74,1,49.71,2022-09-16
2973,74,4,85.89,2025-05-15
2973,61,1,93.17,2024-09-15
2973,61,6,98.37,2025-02-02
2973,61,1,45.73,2023-08-08
2973,61,2,77.23,2022-10-13
2973,61,2,82.91,2025-04-12
2973,55,1,67.28,2023-10-24
2973,55,1,53.81,2022-12-03
2973,55,4,53.80,2023-07-16
2973,55,6,56.28,2021-06-30
2973,55,5,83.48,2025-07-16
2973,87,2,66.42,2023-04-07
2973,87,3,90.17,2024-01-21
2973,87,3,71.90,2024-07-23
2973,87,3,84.26,2023-11-13
2973,87,6,42.56,2023-12-18
2974,64,3,41.27,2025-02-06
2974,64,6,86.22,2022-04-27
2974,64,1,89.36,2023-01-17
2974,64,6,45.59,2023-06-25
2974,64,3,88.95,2021-01-03
2974,5,5,94.34,2025-02-10
2974,5,1,54.62,2021-07-08
2974,5,3,45.81,2024-01-04
2974,5,5,44.30,2024-06-29
2974,5,3,65.13,2024-05-15
2974,59,2,98.05,2021-05-05
2974,59,3,59.49,2020-10-23
2974,59,6,87.00,2022-03-23
2974,59,3,45.91,2022-02-04
2974,59,2,61.75,2024-03-21
2974,57,6,43.13,2021-03-18
2974,57,6,62.37,2025-07-06
2974,57,5,93.50,2020-10-15
2974,57,3,53.94,2022-08-28
2974,57,6,84.36,2025-05-15
2975,64,3,89.20,2022-09-28
2975,64,5,98.05,2020-10-06
2975,64,2,56.61,2021-04-12
2975,64,1,44.24,2025-06-05
2975,64,6,63.97,2025-02-10
2975,14,5,71.53,2023-04-07
2975,14,3,77.46,2024-12-30
2975,14,6,73.67,2024-12-29
2975,14,6,77.00,2021-08-10
2975,14,1,95.27,2020-12-24
2975,12,5,84.87,2025-06-04
2975,12,4,94.43,2021-03-19
2975,12,3,77.14,2022-05-07
2975,12,2,76.45,2022-01-16
2975,12,1,55.89,2023-07-05
2975,47,5,49.51,2021-02-25
2975,47,4,62.06,2025-07-10
2975,47,2,58.81,2022-06-24
2975,47,3,58.45,2021-10-18
2975,47,3,61.22,2023-12-31
2976,51,2,95.71,2023-05-30
2976,51,2,58.71,2025-08-23
2976,51,3,79.08,2024-09-05
2976,51,1,84.18,2023-12-24
2976,51,5,90.52,2022-12-19
2976,29,2,74.68,2023-01-06
2976,29,3,90.60,2021-01-15
2976,29,6,49.37,2022-08-20
2976,29,1,69.34,2023-06-01
2976,29,1,64.00,2022-04-05
2976,79,5,54.89,2023-03-31
2976,79,3,45.18,2025-04-19
2976,79,5,73.36,2021-07-08
2976,79,1,96.62,2024-08-01
2976,79,3,56.83,2024-10-04
2976,68,6,73.64,2024-05-18
2976,68,4,65.49,2022-06-16
2976,68,5,67.54,2021-03-03
2976,68,3,51.81,2023-09-27
2976,68,2,61.86,2022-12-02
2977,88,4,43.35,2024-07-17
2977,88,2,94.26,2024-06-28
2977,88,1,63.18,2023-11-17
2977,88,3,98.78,2024-02-16
2977,88,2,87.25,2023-01-04
2977,81,3,91.19,2024-03-22
2977,81,6,84.29,2025-04-04
2977,81,1,62.81,2020-10-23
2977,81,2,61.85,2023-03-06
2977,81,3,95.42,2023-08-24
2977,67,5,96.13,2021-11-25
2977,67,4,50.24,2023-08-25
2977,67,4,90.51,2022-12-12
2977,67,5,72.04,2022-02-17
2977,67,4,55.46,2022-05-14
2977,16,5,76.13,2023-01-06
2977,16,3,84.92,2023-03-31
2977,16,1,46.09,2022-02-23
2977,16,5,76.55,2023-01-23
2977,16,2,40.83,2024-02-10
2978,82,6,42.47,2022-03-22
2978,82,2,93.25,2024-07-25
2978,82,2,41.71,2022-04-08
2978,82,2,42.42,2022-03-02
2978,82,4,84.21,2022-12-31
2978,34,3,70.83,2023-01-31
2978,34,4,61.66,2021-02-19
2978,34,2,44.91,2021-02-20
2978,34,2,69.05,2025-02-10
2978,34,6,45.85,2025-06-02
2978,70,5,85.61,2020-10-02
2978,70,6,99.39,2024-06-25
2978,70,1,88.88,2022-10-24
2978,70,1,63.98,2024-05-22
2978,70,1,52.43,2024-09-19
2978,13,3,48.29,2023-01-02
2978,13,6,50.07,2022-12-08
2978,13,5,74.47,2023-09-13
2978,13,3,95.47,2024-10-09
2978,13,2,46.15,2023-09-02
2979,59,5,93.95,2023-10-21
2979,59,6,56.50,2022-06-12
2979,59,4,82.50,2024-04-11
2979,59,1,64.83,2025-08-18
2979,59,6,45.07,2024-02-05
2979,9,6,73.55,2020-09-28
2979,9,1,57.41,2023-04-04
2979,9,6,99.39,2022-01-21
2979,9,2,69.38,2025-03-15
2979,9,1,86.32,2021-01-14
2979,77,2,45.95,2021-08-20
2979,77,1,75.56,2021-03-28
2979,77,1,40.21,2022-03-26
2979,77,2,92.92,2023-04-14
2979,77,4,70.25,2025-07-30
2979,33,5,86.66,2022-08-13
2979,33,1,89.65,2024-09-06
2979,33,1,43.51,2021-06-23
2979,33,2,51.98,2023-02-06
2979,33,5,71.48,2024-01-31
2980,5,5,52.90,2024-12-25
2980,5,6,93.21,2024-04-08
2980,5,5,77.34,2025-02-28
2980,5,3,55.41,2025-07-19
2980,5,4,48.31,2024-09-21
2980,65,5,60.57,2021-06-04
2980,65,4,89.13,2021-03-20
2980,65,5,94.09,2022-01-31
2980,65,6,64.19,2022-10-07
2980,65,2,43.47,2024-04-16
2980,9,3,43.48,2024-07-14
2980,9,4,89.20,2025-07-26
2980,9,3,76.36,2025-07-04
2980,9,2,47.59,2021-05-08
2980,9,1,62.14,2025-08-25
2980,15,6,42.33,2023-09-19
2980,15,2,69.42,2021-01-19
2980,15,5,98.12,2021-08-12
2980,15,3,52.66,2021-08-07
2980,15,3,61.92,2024-01-23
2981,6,4,77.68,2022-09-26
2981,6,1,46.42,2022-12-08
2981,6,1,66.66,2022-06-07
2981,6,5,45.49,2022-04-23
2981,6,5,47.20,2023-01-07
2981,43,5,42.55,2024-09-15
2981,43,5,87.52,2023-10-16
2981,43,6,64.93,2024-09-25
2981,43,2,81.49,2025-08-24
2981,43,2,63.86,2021-01-30
2981,16,5,81.91,2024-12-17
2981,16,2,46.43,2020-12-04
2981,16,1,88.14,2022-02-13
2981,16,2,46.76,2023-10-08
2981,16,3,66.43,2025-05-16
2981,18,6,89.77,2021-02-18
2981,18,4,42.86,2022-02-03
2981,18,5,47.02,2024-06-02
2981,18,2,81.01,2025-07-02
2981,18,4,57.44,2021-03-31
2982,65,5,96.08,2021-02-19
2982,65,1,41.33,2025-02-15
2982,65,1,63.25,2020-12-29
2982,65,4,92.58,2023-01-06
2982,65,2,57.16,2024-04-06
2982,88,5,93.77,2022-03-14
2982,88,3,93.20,2020-10-16
2982,88,3,65.83,2022-08-21
2982,88,5,57.23,2020-11-30
2982,88,3,90.63,2023-07-26
2982,32,3,97.08,2023-11-30
2982,32,3,53.80,2022-06-14
2982,32,5,86.45,2022-07-09
2982,32,5,65.85,2022-11-30
2982,32,6,61.53,2025-06-27
2982,18,2,56.96,2024-11-16
2982,18,2,88.16,2020-11-14
2982,18,1,57.68,2023-09-10
2982,18,5,66.90,2024-02-23
2982,18,6,82.06,2022-05-31
2983,49,4,47.45,2021-07-23
2983,49,4,95.96,2022-03-31
2983,49,3,63.39,2023-10-23
2983,49,4,72.55,2023-06-22
2983,49,5,96.03,2025-06-12
2983,58,2,44.00,2022-04-10
2983,58,5,98.46,2021-03-30
2983,58,6,96.95,2024-04-07
2983,58,4,86.60,2025-04-17
2983,58,2,83.05,2025-08-06
2983,82,1,51.91,2025-01-12
2983,82,1,62.71,2021-01-12
2983,82,6,66.71,2025-04-21
2983,82,3,69.47,2023-07-07
2983,82,4,45.38,2023-12-01
2983,77,3,79.58,2021-02-11
2983,77,5,44.47,2024-09-28
2983,77,3,58.27,2020-11-26
2983,77,1,50.42,2022-05-22
2983,77,4,99.46,2023-03-04
2984,17,6,61.99,2022-05-09
2984,17,1,79.26,2023-10-21
2984,17,6,68.66,2022-10-30
2984,17,3,80.61,2023-05-27
2984,17,6,66.57,2021-11-14
2984,7,6,86.27,2025-05-31
2984,7,3,79.69,2024-06-14
2984,7,5,63.67,2024-04-19
2984,7,5,57.46,2021-04-22
2984,7,1,72.84,2024-04-26
2984,76,4,93.69,2021-04-11
2984,76,6,58.44,2023-08-06
2984,76,4,75.04,2022-10-10
2984,76,1,98.91,2023-08-16
2984,76,5,47.16,2021-04-28
2984,95,1,89.00,2021-04-20
2984,95,6,93.70,2025-08-04
2984,95,2,66.75,2022-04-18
2984,95,6,60.75,2024-09-09
2984,95,3,83.39,2021-09-29
2985,45,2,67.58,2023-09-23
